S.NO.,Invoice ID,City,Customer type,Gender,Product line,Quantity,Total,DATE,TIME,Payment,Rating,Month
242,316-66-3011,MUMBAI,Member,Female,Food and beverages,9,450.1035,23-01-2019,12:35,Cash,5,January
243,809-46-1866,MUMBAI,Normal,Male,Health and beauty,4,244.23,23-01-2019,17:44,Cash,8.4,January
244,148-41-7930,BANGALORE,Normal,Male,Health and beauty,7,734.706,23-01-2019,10:33,Cash,6.1,January
245,232-11-3025,MUMBAI,Normal,Male,Sports and travel,10,827.085,24-01-2019,10:04,Cash,6.4,January
246,139-20-0155,DELHI,Member,Male,Electronic accessories,10,423.15,24-01-2019,17:37,Credit card,7,January
247,726-27-2396,MUMBAI,Normal,Female,Health and beauty,5,406.875,24-01-2019,20:36,Ewallet,4.3,January
248,435-13-4908,MUMBAI,Member,Male,Fashion accessories,8,728.112,24-01-2019,18:04,Credit card,7.2,January
249,789-23-8625,DELHI,Member,Male,Fashion accessories,3,293.643,24-01-2019,11:45,Cash,7.2,January
250,510-79-0415,DELHI,Member,Female,Sports and travel,6,145.404,24-01-2019,19:20,Ewallet,4.9,January
251,438-23-1242,DELHI,Normal,Male,Electronic accessories,7,557.718,24-01-2019,10:38,Ewallet,8.9,January
252,775-72-1988,DELHI,Normal,Male,Home and lifestyle,5,384.72,24-01-2019,15:05,Ewallet,8.4,January
253,443-60-9639,BANGALORE,Member,Female,Home and lifestyle,1,63.9135,24-01-2019,13:24,Cash,5.5,January
254,778-34-2523,MUMBAI,Member,Female,Electronic accessories,8,408.408,24-01-2019,10:57,Cash,5,January
255,237-44-6163,MUMBAI,Normal,Male,Electronic accessories,8,88.704,24-01-2019,17:43,Cash,7.6,January
256,235-06-8510,BANGALORE,Member,Male,Home and lifestyle,3,270.018,24-01-2019,20:59,Ewallet,5.1,January
257,602-16-6955,DELHI,Normal,Female,Sports and travel,10,804.3,24-01-2019,18:10,Ewallet,6,January
258,145-94-9061,DELHI,Normal,Female,Food and beverages,5,463.89,25-01-2019,19:48,Cash,9.6,January
259,778-71-5554,BANGALORE,Member,Male,Fashion accessories,1,16.2015,25-01-2019,15:46,Credit card,6.1,January
260,191-10-6171,DELHI,Normal,Female,Fashion accessories,7,291.207,25-01-2019,13:18,Cash,7.5,January
261,280-17-4359,BANGALORE,Member,Male,Health and beauty,10,950.25,25-01-2019,13:48,Cash,8.1,January
262,824-88-3614,BANGALORE,Normal,Male,Health and beauty,8,288.204,25-01-2019,15:00,Ewallet,5.7,January
263,888-02-0338,MUMBAI,Normal,Male,Electronic accessories,9,247.8735,25-01-2019,20:24,Ewallet,5.9,January
264,283-79-9594,DELHI,Normal,Female,Food and beverages,7,356.5485,25-01-2019,13:30,Credit card,5.2,January
265,307-83-9164,MUMBAI,Member,Male,Home and lifestyle,4,252.042,25-01-2019,15:54,Cash,4.5,January
266,730-61-8757,DELHI,Member,Male,Health and beauty,4,214.746,25-01-2019,10:11,Credit card,4,January
267,261-12-8671,DELHI,Normal,Female,Fashion accessories,2,128.016,25-01-2019,19:39,Credit card,4.9,January
268,569-71-4390,DELHI,Normal,Male,Sports and travel,2,45.927,25-01-2019,14:29,Ewallet,6.9,January
269,268-03-6164,DELHI,Normal,Male,Health and beauty,1,100.9155,25-01-2019,16:28,Ewallet,7.8,January
270,340-21-9136,MUMBAI,Member,Female,Sports and travel,4,168.21,25-01-2019,11:40,Cash,9.7,January
271,856-66-2701,MUMBAI,Member,Male,Home and lifestyle,3,167.895,25-01-2019,14:19,Ewallet,7.5,January
272,394-55-6384,BANGALORE,Member,Female,Sports and travel,9,663.2955,25-01-2019,13:38,Cash,6.7,January
273,288-38-3758,BANGALORE,Member,Female,Fashion accessories,3,267.3405,25-01-2019,18:30,Ewallet,7.4,January
274,843-73-4724,MUMBAI,Normal,Male,Fashion accessories,1,77.805,25-01-2019,11:05,Cash,9.2,January
275,847-38-7188,DELHI,Normal,Female,Food and beverages,3,304.542,26-01-2019,19:56,Ewallet,6.4,January
276,225-32-0908,BANGALORE,Normal,Female,Sports and travel,10,471.03,26-01-2019,19:54,Ewallet,8.2,January
277,316-55-4634,DELHI,Member,Male,Food and beverages,5,420.2625,26-01-2019,12:45,Credit card,9.4,January
278,641-43-2399,DELHI,Normal,Male,Home and lifestyle,4,107.31,26-01-2019,20:23,Ewallet,5.7,January
279,836-82-5858,DELHI,Member,Male,Health and beauty,9,655.5465,26-01-2019,19:14,Ewallet,4,January
280,289-65-5721,DELHI,Normal,Female,Fashion accessories,2,170.877,26-01-2019,19:28,Cash,6.5,January
281,834-61-8124,MUMBAI,Normal,Male,Electronic accessories,7,379.9215,26-01-2019,18:22,Cash,5.5,January
282,173-82-9529,DELHI,Normal,Female,Fashion accessories,10,398.475,26-01-2019,14:51,Cash,9.7,January
283,539-21-7227,DELHI,Normal,Female,Sports and travel,5,270.585,26-01-2019,17:45,Cash,4.2,January
284,258-69-7810,BANGALORE,Normal,Female,Fashion accessories,5,193.4625,26-01-2019,18:53,Cash,9.2,January
285,881-41-7302,BANGALORE,Normal,Female,Fashion accessories,1,68.2395,26-01-2019,10:06,Credit card,4.5,January
286,135-13-8269,DELHI,Member,Female,Food and beverages,2,165.648,26-01-2019,16:04,Cash,9.1,January
287,308-39-1707,MUMBAI,Normal,Female,Fashion accessories,1,12.6945,26-01-2019,18:19,Credit card,8.2,January
288,896-34-0956,MUMBAI,Normal,Male,Fashion accessories,1,22.386,26-01-2019,12:43,Cash,5.9,January
289,176-78-1170,BANGALORE,Member,Male,Health and beauty,3,106.5015,26-01-2019,15:11,Ewallet,7.3,January
290,794-42-3736,DELHI,Normal,Male,Food and beverages,2,69.993,26-01-2019,14:41,Credit card,6.4,January
291,452-04-8808,DELHI,Normal,Male,Electronic accessories,7,640.038,26-01-2019,15:17,Cash,5.5,January
292,123-19-1176,MUMBAI,Member,Male,Health and beauty,8,489.048,27-01-2019,20:33,Ewallet,8.4,January
293,870-54-3162,MUMBAI,Normal,Female,Sports and travel,5,169.3125,27-01-2019,13:26,Cash,9,January
294,633-91-1052,MUMBAI,Normal,Female,Home and lifestyle,2,25.263,27-01-2019,15:51,Cash,5.1,January
295,613-59-9758,BANGALORE,Normal,Female,Sports and travel,10,150.78,27-01-2019,14:28,Cash,5.4,January
296,394-41-0748,BANGALORE,Member,Female,Fashion accessories,9,510.9615,27-01-2019,14:55,Ewallet,9.5,January
297,325-90-8763,BANGALORE,Member,Female,Electronic accessories,10,488.985,27-01-2019,13:58,Cash,7.6,January
298,862-59-8517,BANGALORE,Normal,Female,Food and beverages,6,568.512,27-01-2019,11:17,Cash,6.2,January
299,620-02-2046,BANGALORE,Normal,Male,Home and lifestyle,2,145.74,27-01-2019,19:48,Ewallet,9,January
300,595-27-4851,MUMBAI,Normal,Female,Fashion accessories,7,398.958,27-01-2019,18:05,Ewallet,9.3,January
301,534-01-4457,MUMBAI,Normal,Male,Food and beverages,6,514.773,27-01-2019,14:36,Credit card,8,January
302,788-07-8452,BANGALORE,Member,Female,Home and lifestyle,7,178.164,27-01-2019,17:38,Ewallet,9.4,January
303,869-11-3082,DELHI,Member,Male,Health and beauty,4,403.872,27-01-2019,20:03,Credit card,8.4,January
304,585-90-0249,MUMBAI,Member,Male,Electronic accessories,1,76.923,27-01-2019,18:08,Ewallet,9.7,January
305,624-01-8356,DELHI,Normal,Female,Home and lifestyle,10,514.605,27-01-2019,10:44,Credit card,4.2,January
306,149-71-6266,DELHI,Member,Male,Sports and travel,9,737.7615,28-01-2019,12:43,Cash,4.5,January
307,400-89-4171,BANGALORE,Normal,Female,Sports and travel,8,680.148,28-01-2019,13:05,Cash,9.3,January
308,342-65-4817,BANGALORE,Member,Male,Health and beauty,3,273.42,28-01-2019,16:47,Ewallet,9.9,January
309,593-65-1552,BANGALORE,Normal,Female,Home and lifestyle,4,293.202,28-01-2019,20:50,Credit card,5.9,January
310,211-30-9270,BANGALORE,Normal,Male,Health and beauty,5,91.4025,28-01-2019,15:16,Credit card,4.9,January
311,372-26-1506,BANGALORE,Normal,Female,Fashion accessories,5,125.055,28-01-2019,19:24,Ewallet,5.4,January
312,390-80-5128,DELHI,Member,Female,Health and beauty,1,20.1075,28-01-2019,17:58,Credit card,9.5,January
313,726-29-6793,MUMBAI,Member,Male,Electronic accessories,8,203.112,28-01-2019,20:54,Ewallet,9.8,January
314,243-47-2663,BANGALORE,Member,Male,Electronic accessories,6,118.251,28-01-2019,16:43,Credit card,5.5,January
315,222-42-0244,DELHI,Member,Female,Health and beauty,9,681.4395,28-01-2019,13:53,Credit card,7.7,January
316,544-55-9589,DELHI,Member,Female,Electronic accessories,10,225.015,28-01-2019,11:51,Cash,6.2,January
317,699-88-1972,DELHI,Normal,Male,Health and beauty,8,832.944,28-01-2019,17:47,Credit card,4.2,January
318,865-41-9075,MUMBAI,Normal,Male,Food and beverages,7,84.7455,28-01-2019,17:35,Cash,8.1,January
319,430-53-4718,DELHI,Member,Male,Health and beauty,8,633.108,28-01-2019,15:46,Credit card,8.4,January
320,746-94-0204,MUMBAI,Normal,Male,Fashion accessories,9,786.618,29-01-2019,11:56,Credit card,7.4,January
321,606-80-4905,BANGALORE,Member,Female,Sports and travel,6,120.645,29-01-2019,10:01,Credit card,6.8,January
322,110-48-7033,DELHI,Member,Male,Fashion accessories,4,137.004,29-01-2019,14:12,Cash,9,January
323,382-25-8917,BANGALORE,Normal,Male,Fashion accessories,6,265.104,29-01-2019,12:25,Cash,8.9,January
324,575-67-1508,MUMBAI,Normal,Male,Electronic accessories,1,40.53,29-01-2019,11:26,Ewallet,6.7,January
325,862-17-9201,DELHI,Normal,Female,Food and beverages,6,529.515,29-01-2019,10:48,Credit card,7.7,January
326,343-61-3544,DELHI,Member,Male,Sports and travel,10,280.035,29-01-2019,11:48,Cash,8.6,January
327,816-72-8853,MUMBAI,Member,Female,Sports and travel,5,146.6325,29-01-2019,15:48,Cash,5.9,January
328,800-09-8606,MUMBAI,Member,Female,Home and lifestyle,5,458.6925,29-01-2019,19:45,Cash,6.6,January
329,137-63-5492,BANGALORE,Normal,Male,Electronic accessories,10,616.98,29-01-2019,14:26,Ewallet,9,January
330,569-76-2760,MUMBAI,Member,Female,Sports and travel,4,92.442,29-01-2019,18:15,Credit card,6.6,January
331,233-67-5758,BANGALORE,Normal,Male,Health and beauty,1,42.3675,29-01-2019,13:46,Ewallet,6.2,January
332,423-80-0988,BANGALORE,Normal,Male,Sports and travel,2,160.44,30-01-2019,19:42,Ewallet,6.5,January
333,416-13-5917,BANGALORE,Normal,Female,Food and beverages,5,509.4075,30-01-2019,16:24,Ewallet,9.3,January
334,182-69-8360,DELHI,Normal,Female,Electronic accessories,4,99.33,30-01-2019,13:32,Credit card,4,January
335,556-72-8512,BANGALORE,Normal,Male,Home and lifestyle,1,24.108,30-01-2019,20:47,Cash,4.3,January
336,283-26-5248,BANGALORE,Member,Female,Food and beverages,10,1034.46,30-01-2019,20:23,Ewallet,4.5,January
337,134-54-4720,DELHI,Normal,Female,Electronic accessories,8,356.328,30-01-2019,13:58,Ewallet,5.7,January
338,664-14-2882,BANGALORE,Member,Female,Home and lifestyle,5,55.2825,30-01-2019,14:43,Credit card,5.8,January
339,804-38-3935,MUMBAI,Member,Male,Electronic accessories,3,295.407,30-01-2019,11:32,Credit card,5.9,January
340,862-29-5914,BANGALORE,Normal,Female,Sports and travel,1,23.499,30-01-2019,17:08,Credit card,8.6,January
341,239-36-3640,DELHI,Normal,Male,Electronic accessories,6,285.705,31-01-2019,13:44,Ewallet,6.1,January
342,583-72-1480,BANGALORE,Member,Male,Electronic accessories,4,155.652,31-01-2019,16:24,Ewallet,9.7,January
343,366-93-0948,MUMBAI,Member,Male,Electronic accessories,1,69.6675,31-01-2019,10:46,Credit card,9.7,January
344,226-71-3580,BANGALORE,Normal,Female,Sports and travel,9,224.4375,31-01-2019,12:02,Cash,9.5,January
345,532-59-7201,DELHI,Member,Male,Sports and travel,6,503.559,31-01-2019,14:04,Cash,5.5,January
346,525-88-7307,DELHI,Member,Male,Sports and travel,1,79.611,31-01-2019,13:19,Cash,5.8,January
347,286-75-7818,DELHI,Normal,Male,Fashion accessories,2,145.068,31-01-2019,19:48,Credit card,6.9,January
348,187-83-5490,MUMBAI,Member,Male,Electronic accessories,4,87.234,31-01-2019,13:47,Cash,4.7,January
349,834-45-5519,DELHI,Normal,Female,Electronic accessories,4,180.6,31-01-2019,20:48,Ewallet,7.6,January
350,735-32-9839,BANGALORE,Member,Male,Fashion accessories,8,829.08,31-01-2019,10:36,Ewallet,8.5,January
351,525-09-8450,DELHI,Normal,Male,Electronic accessories,10,757.365,31-01-2019,15:12,Credit card,4.2,January
352,457-94-0464,DELHI,Member,Male,Electronic accessories,9,830.3715,31-01-2019,20:32,Ewallet,5.6,January
353,189-55-2313,BANGALORE,Normal,Female,Fashion accessories,10,652.89,31-01-2019,10:33,Ewallet,6,January
354,522-57-8364,MUMBAI,Member,Male,Fashion accessories,8,431.256,31-01-2019,10:00,Ewallet,7.6,January
355,551-21-3069,BANGALORE,Normal,Female,Electronic accessories,9,218.0115,01-02-2019,11:27,Cash,4.9,February
356,237-01-6122,BANGALORE,Member,Female,Home and lifestyle,9,763.4655,01-02-2019,20:31,Credit card,9.5,February
357,105-31-1824,MUMBAI,Member,Male,Sports and travel,7,510.972,01-02-2019,15:10,Credit card,8.5,February
358,870-76-1733,MUMBAI,Member,Female,Food and beverages,5,74.7075,01-02-2019,10:08,Credit card,4.4,February
359,358-88-9262,BANGALORE,Member,Female,Food and beverages,6,551.124,01-02-2019,18:43,Ewallet,5.1,February
360,443-82-0585,MUMBAI,Member,Female,Health and beauty,4,326.256,01-02-2019,19:54,Cash,8.4,February
361,504-35-8843,MUMBAI,Normal,Male,Sports and travel,1,44.5935,01-02-2019,16:57,Cash,5.7,February
362,446-47-6729,BANGALORE,Normal,Male,Fashion accessories,2,209.622,01-02-2019,18:09,Credit card,6.7,February
363,244-08-0162,DELHI,Normal,Female,Health and beauty,10,359.205,01-02-2019,13:00,Cash,5.1,February
364,198-84-7132,DELHI,Member,Male,Fashion accessories,9,383.7645,01-02-2019,13:40,Cash,7,February
365,744-09-5786,DELHI,Normal,Male,Electronic accessories,6,138.663,01-02-2019,18:50,Cash,7.6,February
366,712-39-0363,MUMBAI,Member,Male,Food and beverages,6,262.458,01-02-2019,15:24,Ewallet,5.6,February
367,345-68-9016,BANGALORE,Member,Female,Sports and travel,8,266.028,01-02-2019,16:19,Credit card,5.6,February
368,670-71-7306,DELHI,Normal,Male,Sports and travel,6,281.169,01-02-2019,20:08,Credit card,5.1,February
369,554-53-8700,BANGALORE,Member,Male,Home and lifestyle,2,117.831,02-02-2019,10:11,Cash,6.3,February
370,382-03-4532,MUMBAI,Member,Female,Health and beauty,1,19.2465,02-02-2019,18:50,Cash,4.3,February
371,642-32-2990,MUMBAI,Normal,Female,Food and beverages,10,115.08,02-02-2019,20:48,Ewallet,6,February
372,376-02-8238,DELHI,Normal,Male,Home and lifestyle,8,788.508,02-02-2019,18:42,Credit card,8.3,February
373,845-51-0542,DELHI,Member,Male,Food and beverages,9,439.8975,02-02-2019,15:34,Ewallet,6.4,February
374,376-56-3573,BANGALORE,Normal,Female,Fashion accessories,4,400.764,02-02-2019,13:23,Ewallet,6.4,February
375,201-86-2184,DELHI,Member,Female,Electronic accessories,7,193.011,02-02-2019,19:40,Cash,9.9,February
376,405-31-3305,MUMBAI,Member,Male,Fashion accessories,10,452.865,02-02-2019,18:31,Credit card,5.5,February
377,541-08-3113,BANGALORE,Normal,Male,Food and beverages,8,554.148,02-02-2019,20:29,Cash,8.4,February
378,420-18-8989,MUMBAI,Member,Female,Sports and travel,8,432.768,02-02-2019,15:47,Cash,9.6,February
379,418-05-0656,DELHI,Normal,Female,Fashion accessories,7,187.866,02-02-2019,20:42,Cash,7.1,February
380,390-17-5806,BANGALORE,Member,Female,Food and beverages,1,40.341,02-02-2019,16:33,Cash,8.6,February
381,717-96-4189,BANGALORE,Normal,Female,Electronic accessories,6,223.587,02-02-2019,12:40,Cash,4.1,February
382,756-93-1854,BANGALORE,Member,Female,Fashion accessories,2,175.035,02-02-2019,14:05,Credit card,9.5,February
383,549-59-1358,MUMBAI,Member,Male,Sports and travel,3,279.1845,03-02-2019,17:36,Ewallet,6,February
384,225-98-1496,BANGALORE,Normal,Female,Fashion accessories,3,85.113,03-02-2019,13:01,Credit card,7.1,February
385,817-69-8206,DELHI,Normal,Female,Electronic accessories,9,942.4485,03-02-2019,19:42,Credit card,6.5,February
386,346-84-3103,DELHI,Member,Female,Electronic accessories,5,69.405,03-02-2019,19:26,Cash,4.3,February
387,883-17-4236,BANGALORE,Normal,Female,Sports and travel,2,30.219,03-02-2019,19:44,Credit card,7.2,February
388,565-67-6697,DELHI,Member,Male,Home and lifestyle,9,255.15,03-02-2019,14:16,Cash,4.8,February
389,878-30-2331,BANGALORE,Member,Female,Sports and travel,10,572.775,03-02-2019,11:22,Credit card,7.1,February
390,408-26-9866,BANGALORE,Normal,Female,Sports and travel,7,543.753,03-02-2019,16:42,Ewallet,4.1,February
391,576-31-4774,DELHI,Normal,Female,Health and beauty,3,231.2415,03-02-2019,13:10,Ewallet,4,February
392,640-48-5028,DELHI,Member,Female,Home and lifestyle,9,835.2855,03-02-2019,12:40,Cash,6.3,February
393,860-73-6466,MUMBAI,Member,Female,Sports and travel,2,82.887,03-02-2019,16:16,Credit card,5,February
394,607-76-6216,BANGALORE,Member,Female,Fashion accessories,5,485.5725,03-02-2019,16:35,Credit card,8.6,February
395,725-54-0677,BANGALORE,Member,Male,Health and beauty,7,629.16,03-02-2019,13:50,Cash,5.3,February
396,636-98-3364,DELHI,Member,Female,Electronic accessories,3,82.719,03-02-2019,12:36,Ewallet,6.3,February
397,825-94-5922,DELHI,Normal,Male,Sports and travel,2,53.151,03-02-2019,19:26,Ewallet,7.2,February
398,720-72-2436,MUMBAI,Normal,Male,Food and beverages,4,279.384,03-02-2019,18:14,Ewallet,6.9,February
399,172-42-8274,DELHI,Normal,Female,Electronic accessories,2,80.367,03-02-2019,18:18,Credit card,5.8,February
400,303-96-2227,DELHI,Normal,Female,Home and lifestyle,10,1022.49,03-02-2019,17:16,Ewallet,4.4,February
401,326-78-5178,BANGALORE,Member,Male,Food and beverages,7,671.79,03-02-2019,10:19,Cash,9.5,February
402,347-34-2234,DELHI,Member,Female,Sports and travel,9,520.4115,03-02-2019,13:40,Ewallet,10,February
403,430-60-3493,MUMBAI,Member,Female,Home and lifestyle,7,697.368,03-02-2019,14:38,Cash,4.2,February
404,566-71-1091,MUMBAI,Normal,Male,Fashion accessories,5,404.355,03-02-2019,15:59,Cash,5.5,February
405,639-76-1242,BANGALORE,Normal,Male,Food and beverages,5,212.73,03-02-2019,15:19,Cash,4.5,February
406,326-71-2155,BANGALORE,Normal,Female,Sports and travel,4,310.59,03-02-2019,10:02,Cash,6.1,February
407,277-63-2961,DELHI,Member,Male,Sports and travel,1,77.6685,03-02-2019,15:53,Credit card,5.4,February
408,718-57-9773,BANGALORE,Normal,Female,Sports and travel,10,517.965,03-02-2019,16:40,Credit card,9.4,February
409,443-59-0061,MUMBAI,Member,Male,Food and beverages,10,708.225,03-02-2019,11:25,Ewallet,4.2,February
410,742-04-5161,MUMBAI,Member,Male,Home and lifestyle,10,764.19,03-02-2019,17:24,Cash,7.3,February
411,322-02-2271,DELHI,Normal,Female,Sports and travel,3,135.3555,03-02-2019,11:46,Cash,9.3,February
412,585-86-8361,MUMBAI,Normal,Female,Food and beverages,5,143.22,03-02-2019,10:31,Credit card,8.6,February
413,190-59-3964,DELHI,Member,Male,Food and beverages,5,247.59,03-02-2019,14:35,Credit card,6,February
414,676-10-2200,DELHI,Member,Male,Fashion accessories,1,56.469,03-02-2019,20:13,Ewallet,4.7,February
415,441-94-7118,MUMBAI,Member,Male,Electronic accessories,1,75.5475,04-02-2019,12:14,Cash,7.3,February
416,236-86-3015,BANGALORE,Member,Male,Home and lifestyle,1,14.679,04-02-2019,13:38,Ewallet,9.8,February
417,745-71-3520,MUMBAI,Member,Female,Electronic accessories,7,185.367,04-02-2019,10:23,Cash,8.2,February
418,627-95-3243,DELHI,Member,Female,Home and lifestyle,9,734.076,04-02-2019,13:21,Ewallet,9.8,February
419,198-66-9832,DELHI,Member,Female,Fashion accessories,2,151.284,04-02-2019,19:38,Cash,9.5,February
420,695-28-6250,MUMBAI,Normal,Female,Sports and travel,5,226.065,04-02-2019,16:38,Ewallet,7.7,February
421,518-17-2983,MUMBAI,Normal,Female,Fashion accessories,4,204.246,04-02-2019,15:44,Ewallet,7.6,February
422,268-20-3585,BANGALORE,Normal,Female,Health and beauty,9,130.8825,04-02-2019,12:50,Ewallet,6,February
423,434-35-9162,DELHI,Member,Male,Food and beverages,4,98.028,04-02-2019,18:53,Ewallet,7.4,February
424,404-91-5964,MUMBAI,Normal,Male,Electronic accessories,7,548.163,04-02-2019,16:09,Credit card,9,February
425,151-33-7434,DELHI,Normal,Female,Food and beverages,1,71.1585,04-02-2019,20:43,Credit card,6.5,February
426,479-26-8945,DELHI,Member,Female,Sports and travel,2,34.629,05-02-2019,11:32,Ewallet,4.6,February
427,210-67-5886,BANGALORE,Member,Female,Health and beauty,3,309.3615,05-02-2019,10:41,Credit card,7.8,February
428,338-65-2210,BANGALORE,Member,Female,Health and beauty,10,720.3,05-02-2019,19:57,Cash,9.1,February
429,729-09-9681,MUMBAI,Member,Male,Home and lifestyle,6,163.233,05-02-2019,10:16,Ewallet,8.7,February
430,181-94-6432,BANGALORE,Member,Male,Fashion accessories,2,145.593,05-02-2019,19:05,Ewallet,9.7,February
431,374-17-3652,DELHI,Member,Female,Food and beverages,9,404.649,05-02-2019,15:26,Credit card,8.9,February
432,210-57-1719,DELHI,Normal,Female,Health and beauty,9,550.368,05-02-2019,12:34,Cash,9.7,February
433,880-35-0356,MUMBAI,Member,Female,Sports and travel,3,236.88,05-02-2019,11:51,Ewallet,4.8,February
434,307-04-2070,MUMBAI,Member,Female,Fashion accessories,1,32.151,05-02-2019,14:14,Credit card,4.1,February
435,325-89-4209,MUMBAI,Member,Male,Food and beverages,1,92.295,05-02-2019,19:42,Ewallet,6.7,February
436,409-49-6995,BANGALORE,Member,Female,Food and beverages,6,297.801,05-02-2019,10:17,Cash,8.8,February
437,324-92-3863,MUMBAI,Member,Male,Electronic accessories,2,43.869,05-02-2019,18:45,Cash,9.8,February
438,351-62-0822,DELHI,Member,Female,Fashion accessories,4,60.816,06-02-2019,18:07,Ewallet,4.5,February
439,183-56-6882,BANGALORE,Member,Female,Food and beverages,4,417.564,06-02-2019,10:42,Ewallet,7.5,February
440,727-46-3608,DELHI,Member,Female,Food and beverages,9,189.0945,06-02-2019,15:47,Ewallet,4.1,February
441,512-91-0811,BANGALORE,Normal,Male,Health and beauty,1,94.2375,06-02-2019,20:05,Credit card,6.6,February
442,875-46-5808,DELHI,Member,Male,Health and beauty,10,271.95,06-02-2019,14:51,Ewallet,8.7,February
443,595-86-2894,BANGALORE,Member,Male,Fashion accessories,4,407.316,06-02-2019,17:20,Ewallet,9.4,February
444,609-81-8548,MUMBAI,Member,Female,Home and lifestyle,6,235.872,06-02-2019,13:55,Credit card,5.9,February
445,857-67-9057,DELHI,Normal,Male,Electronic accessories,10,240.975,06-02-2019,19:20,Ewallet,8.2,February
446,258-92-7466,MUMBAI,Normal,Female,Health and beauty,5,187.32,06-02-2019,18:33,Credit card,6.6,February
447,149-14-0304,BANGALORE,Member,Female,Health and beauty,8,239.4,06-02-2019,14:24,Cash,6.6,February
448,471-06-8611,BANGALORE,Normal,Female,Food and beverages,1,55.041,06-02-2019,10:22,Credit card,6.3,February
449,811-35-1094,DELHI,Member,Male,Electronic accessories,6,317.835,06-02-2019,15:16,Credit card,8.9,February
450,373-88-1424,BANGALORE,Member,Male,Home and lifestyle,5,188.0025,06-02-2019,18:44,Ewallet,7.9,February
451,252-56-2699,MUMBAI,Normal,Male,Food and beverages,10,453.495,07-02-2019,16:48,Ewallet,8.2,February
452,635-40-6220,MUMBAI,Normal,Male,Health and beauty,8,752.64,07-02-2019,11:28,Ewallet,6.6,February
453,214-17-6927,BANGALORE,Normal,Female,Food and beverages,6,103.824,07-02-2019,18:23,Ewallet,9.9,February
454,380-94-4661,BANGALORE,Member,Male,Electronic accessories,4,276.948,07-02-2019,13:05,Credit card,6.9,February
455,868-81-1752,DELHI,Normal,Male,Home and lifestyle,9,208.089,07-02-2019,18:48,Cash,6.8,February
456,810-60-6344,BANGALORE,Normal,Female,Electronic accessories,8,343.224,07-02-2019,14:38,Credit card,6.5,February
457,533-33-5337,DELHI,Normal,Male,Electronic accessories,10,833.595,07-02-2019,20:24,Cash,6.2,February
458,827-44-5872,DELHI,Member,Female,Food and beverages,10,570.78,07-02-2019,11:28,Credit card,6.1,February
459,583-41-4548,BANGALORE,Normal,Male,Home and lifestyle,7,122.5245,07-02-2019,11:36,Ewallet,7.4,February
460,560-49-6611,MUMBAI,Member,Female,Sports and travel,1,47.859,07-02-2019,14:13,Cash,9.8,February
461,421-95-9805,MUMBAI,Normal,Female,Electronic accessories,1,30.408,07-02-2019,10:18,Credit card,6.2,February
462,641-96-3695,BANGALORE,Member,Female,Fashion accessories,6,273.798,07-02-2019,17:55,Ewallet,8.5,February
463,648-94-3045,BANGALORE,Normal,Male,Health and beauty,10,618.975,07-02-2019,14:27,Ewallet,8.1,February
464,626-43-7888,BANGALORE,Normal,Female,Fashion accessories,8,507.444,07-02-2019,12:23,Ewallet,9.6,February
465,784-21-9238,BANGALORE,Member,Male,Sports and travel,1,10.6785,07-02-2019,14:15,Cash,5.9,February
466,114-35-5271,DELHI,Normal,Female,Electronic accessories,8,486.444,07-02-2019,15:06,Cash,8.1,February
467,453-33-6436,MUMBAI,Normal,Female,Home and lifestyle,8,782.208,07-02-2019,10:09,Cash,6.8,February
468,430-02-3888,DELHI,Normal,Male,Electronic accessories,6,289.926,07-02-2019,15:55,Cash,7.1,February
469,744-82-9138,BANGALORE,Normal,Male,Fashion accessories,2,180.873,07-02-2019,17:59,Cash,8.2,February
470,374-38-5555,DELHI,Normal,Female,Fashion accessories,5,334.4775,07-02-2019,19:30,Ewallet,8.5,February
471,373-73-7910,MUMBAI,Normal,Male,Sports and travel,7,634.3785,08-02-2019,10:37,Ewallet,5.3,February
472,649-29-6775,DELHI,Normal,Male,Fashion accessories,1,35.196,08-02-2019,15:31,Cash,6.7,February
473,354-25-5821,DELHI,Member,Female,Sports and travel,6,435.456,08-02-2019,13:03,Cash,5.6,February
474,549-84-7482,DELHI,Normal,Female,Sports and travel,9,853.146,08-02-2019,11:15,Ewallet,7.2,February
475,687-47-8271,MUMBAI,Normal,Male,Fashion accessories,10,1039.29,08-02-2019,16:20,Credit card,8.7,February
476,732-04-5373,DELHI,Member,Male,Home and lifestyle,4,195.174,08-02-2019,10:53,Cash,7,February
477,271-88-8734,BANGALORE,Member,Female,Fashion accessories,10,1020.705,08-02-2019,13:00,Credit card,8.7,February
478,440-59-5691,BANGALORE,Member,Female,Health and beauty,7,273.0525,08-02-2019,13:12,Credit card,7.7,February
479,830-58-2383,DELHI,Normal,Male,Home and lifestyle,4,133.35,08-02-2019,15:26,Cash,8.6,February
480,756-49-0168,MUMBAI,Member,Male,Fashion accessories,1,20.685,08-02-2019,11:39,Ewallet,9.5,February
481,815-04-6282,BANGALORE,Member,Female,Sports and travel,5,341.0925,08-02-2019,12:52,Credit card,6.5,February
482,181-82-6255,DELHI,Normal,Female,Home and lifestyle,6,103.131,08-02-2019,10:58,Cash,7,February
483,871-39-9221,BANGALORE,Normal,Female,Electronic accessories,6,78.435,09-02-2019,13:11,Cash,4.1,February
